id,bleu,nextSentence,shortSafe,internalRepetition,partnerRepetition,externalRepetition,responseType,evalScore
1241,0.164875,0.8552667941250001,8.0,0.05,0.025,0.0125,1,4
1243,0.2991111111111111,0.9110201663333333,9.0,0.011111111111111112,0.13333333333333333,0.044444444444444446,2,3
1244,0.04888888888888889,0.5899706293333333,9.0,0.044444444444444446,0.0,0.0,1,5
1245,0.16490909090909092,0.5758247605454545,10.0,0.09999999999999999,0.05454545454545454,0.009090909090909092,1,3
1248,0.085,0.40865499149999995,2.0,0.05,0.0,0.0,2,3
1250,0.034,0.27834923366666664,9.0,0.022222222222222223,0.0,0.0,1,5
1253,0.03292307692307693,0.44862587161538464,11.0,0.23846153846153847,0.0,0.0,1,2
1254,0.193,0.021545861,1.0,0.3,0.0,0.0,1,1
1258,0.044,0.3862707884,5.0,0.12000000000000002,0.0,0.04,4,3
1259,0.051,0.6391311983333333,3.0,0.03333333333333333,0.0,0.03333333333333333,5,5
1261,0.08349999999999999,0.7938809886,10.0,0.13,0.0,0.0,1,1
1262,0.43359999999999993,0.9745530008000001,5.0,0.06000000000000001,0.2,0.08,1,2
1263,0.032875,0.563919741625,8.0,0.025,0.0375,0.0125,1,3
1265,0.09820000000000002,0.4651605553333333,15.0,0.04,0.020000000000000004,0.013333333333333334,2,5
1266,0.11227272727272729,0.5804129421818183,11.0,0.02727272727272728,0.0,0.02727272727272728,2,2
1268,0.16542857142857142,0.5312919265714285,7.0,0.014285714285714287,0.0,0.014285714285714287,5,4
1269,0.09914285714285716,0.5804490577142858,7.0,0.028571428571428574,0.0,0.028571428571428574,2,4
1271,0.08626666666666667,0.5073736775333334,15.0,0.05999999999999999,0.02666666666666667,0.03333333333333333,2,5
1272,0.07827272727272727,0.3739106086363636,11.0,0.06363636363636363,0.009090909090909092,0.0,1,4
1273,0.09321428571428572,0.5638728075,14.0,0.014285714285714287,0.014285714285714287,0.0071428571428571435,2,4
1275,0.07957142857142856,0.47432690528571436,7.0,0.0,0.0,0.0,1,3
1276,0.0,0.12250898,1.0,0.0,0.0,0.0,1,3
1277,0.44125000000000003,0.8769189311875001,15.0,0.05,0.34375,0.08125,1,2
1278,0.19899999999999998,0.8086177179999999,12.0,0.016666666666666666,0.07500000000000001,0.049999999999999996,1,3
1279,0.09075,0.30155739158333333,10.0,0.17500000000000002,0.0,0.024999999999999998,1,2
1280,0.080125,0.671990246125,8.0,0.08750000000000001,0.0,0.0125,2,4
1281,0.17937499999999998,0.7166773758749999,8.0,0.0,0.025,0.0125,1,4
1282,0.07942857142857142,0.5384154304285714,7.0,0.05714285714285715,0.0,0.0,1,3
1283,0.14733333333333334,0.7820676226666667,10.0,0.12500000000000003,0.024999999999999998,0.0,1,3
1284,0.14561538461538462,0.9108673151538459,10.0,0.0923076923076923,0.038461538461538464,0.0,1,3
1285,0.0458,0.22888872240000002,5.0,0.06000000000000001,0.0,0.0,8,2
1286,0.233125,0.953318901375,8.0,0.1375,0.07500000000000001,0.037500000000000006,1,4
1287,0.08646666666666668,0.6618765757333335,14.0,0.17333333333333334,0.013333333333333334,0.04666666666666666,1,2
1288,0.08586666666666666,0.456736026,15.0,0.04666666666666666,0.013333333333333334,0.0,1,3
1291,0.21128571428571427,0.7071466701428571,6.0,0.19999999999999998,0.1571428571428571,0.05714285714285715,1,1
1292,0.0,0.38920091399999995,3.0,0.06666666666666667,0.0,0.0,5,1
1294,0.1155,0.33181321325,4.0,0.025,0.125,0.05,10,2
1295,0.1828181818181818,0.8448397407272729,11.0,0.02727272727272728,0.018181818181818184,0.0,1,3
1296,0.2165,0.5647589715,3.0,0.0,0.05,0.025,1,3
1297,0.2401111111111111,0.67718608,9.0,0.07777777777777778,0.15555555555555556,0.022222222222222223,1,3
1298,0.2763,0.7838343552,10.0,0.0,0.1,0.030000000000000006,2,2
1301,0.237,0.7570023288,15.0,0.04,0.12666666666666668,0.07333333333333333,1,5
1302,0.15157142857142855,0.4332014001428571,7.0,0.2,0.042857142857142864,0.028571428571428574,1,4
1306,0.071,0.432209018625,8.0,0.025,0.0,0.0,2,5
1307,0.119,0.3947765257142857,6.0,0.14285714285714285,0.07142857142857142,0.014285714285714287,0,2
1308,0.114,0.5041631441666666,6.0,0.03333333333333333,0.0,0.0,2,5
1310,0.06761904761904762,0.3964649709047619,19.0,0.028571428571428574,0.014285714285714287,0.01904761904761905,1,3
1311,0.569909090909091,0.9012196820909092,11.0,0.03636363636363637,0.5727272727272728,0.14545454545454548,5,1
1312,0.14025,0.71243910325,12.0,0.008333333333333333,0.06666666666666667,0.06666666666666667,1,2
1313,0.14453333333333332,0.7747080896000001,15.0,0.06000000000000001,0.013333333333333334,0.0,1,5
1314,0.562,0.999894142,1.0,0.0,0.2,0.2,1,1
1315,0.29700000000000004,0.7365329844285714,7.0,0.042857142857142864,0.1142857142857143,0.07142857142857142,1,2
1318,0.11175,0.7377926913749999,7.0,0.025,0.025,0.0,1,4
1319,0.2604,0.8670842528,5.0,0.08,0.12,0.04,2,5
1320,0.1174,0.4622980714,15.0,0.04,0.013333333333333334,0.013333333333333334,1,4
1322,0.0992,0.6921090139999999,5.0,0.16,0.06,0.04,1,5
1323,0.18090909090909094,0.6507038797272728,11.0,0.03636363636363637,0.03636363636363637,0.009090909090909092,2,4
1324,0.0792608695652174,0.6289241076956522,22.0,0.12173913043478261,0.03043478260869565,0.0,1,4
1325,0.08775,0.7085192797500001,4.0,0.175,0.0,0.0,1,1
1326,0.12059999999999997,0.5793353980500001,20.0,0.06500000000000002,0.02,0.0,2,3
1327,0.10771428571428572,0.6687197579999999,7.0,0.08571428571428573,0.0,0.014285714285714287,1,5
1330,0.10433333333333333,0.9397112723333333,3.0,0.10000000000000002,0.0,0.03333333333333333,2,1
1331,0.2849285714285714,0.8266234159285714,14.0,0.05714285714285714,0.12142857142857143,0.03571428571428571,1,2
1332,0.13014285714285714,0.6103424237142857,7.0,0.014285714285714287,0.04285714285714286,0.05714285714285715,4,5
1333,0.08905882352941176,0.43761500811764714,17.0,0.21764705882352944,0.047058823529411764,0.023529411764705882,1,3
1335,0.18577777777777776,0.7116766316666667,8.0,0.1111111111111111,0.06666666666666667,0.044444444444444446,1,3
1336,0.2406666666666666,0.433037081,6.0,0.38333333333333336,0.11666666666666665,0.05000000000000001,1,2
1337,0.4095,0.9356865287499999,4.0,0.1,0.425,0.24999999999999997,2,1
1339,0.13315384615384615,0.3218181529230769,13.0,0.061538461538461535,0.015384615384615385,0.007692307692307693,2,1
1340,0.0,0.639185974,3.0,0.1,0.0,0.0,1,1
1341,0.12844444444444444,0.5792935447777778,9.0,0.011111111111111112,0.011111111111111112,0.011111111111111112,1,5
1342,0.18455555555555556,0.47740567377777776,18.0,0.03333333333333334,0.022222222222222223,0.011111111111111112,2,2
1344,0.07075,0.502027804875,8.0,0.0125,0.0,0.0,1,2
1345,0.055499999999999994,0.5940118965,6.0,0.19999999999999998,0.0,0.0,1,1
1346,0.191,0.5821415535,4.0,0.05,0.25,0.025,2,1
1347,0.23083333333333333,0.6626540291666667,6.0,0.016666666666666666,0.06666666666666667,0.016666666666666666,3,3
1348,0.18025000000000002,0.7725990904166667,12.0,0.008333333333333333,0.15,0.049999999999999996,1,1
1349,0.2084,0.7795427171999999,5.0,0.0,0.06,0.02,1,5
1350,0.103,0.8037357925,2.0,0.2,0.0,0.0,0,1
1351,0.15666666666666665,0.6171172192500001,11.0,0.11666666666666665,0.075,0.025000000000000005,1,4
1352,0.1631,0.8032261886000001,10.0,0.12,0.030000000000000006,0.02,1,3
1353,0.136,0.811761401625,8.0,0.05,0.0,0.0,1,5
1354,0.29,0.7022741185,6.0,0.05000000000000001,0.06666666666666667,0.06666666666666667,1,5
1355,0.10153333333333334,0.49414798826666667,15.0,0.006666666666666667,0.0,0.0,3,3
1356,0.15075,0.58795272725,7.0,0.025,0.0,0.0,1,1
1357,0.14846666666666666,0.7205560191333334,15.0,0.02666666666666667,0.013333333333333334,0.006666666666666667,2,2
1358,0.20218181818181816,0.6326647863636364,11.0,0.07272727272727272,0.07272727272727274,0.03636363636363637,1,5
1359,0.16649999999999998,0.679758025,4.0,0.05,0.05,0.025,2,5
1360,0.11760000000000001,0.6916872561,10.0,0.01,0.02,0.01,2,5
1361,0.18839999999999998,0.576865305,5.0,0.06000000000000001,0.02,0.0,2,5
1363,0.464095238095238,0.8709221712857143,21.0,0.023809523809523808,0.32857142857142857,0.09523809523809526,6,2
1364,0.22790000000000005,0.8448965750000001,10.0,0.07,0.05,0.02,8,4
1365,0.1328,0.511352187,5.0,0.2,0.04,0.04,1,1
1366,0.076,0.6096162708,7.0,0.09,0.02,0.01,1,5
1367,0.14216666666666664,0.5175271946666667,12.0,0.27499999999999997,0.05833333333333333,0.025000000000000005,1,2
1368,0.29975,0.58165214425,4.0,0.0,0.25,0.25,8,3
1369,0.2747,0.9254098653,10.0,0.05,0.09,0.07999999999999999,1,3
1370,0.177375,0.4865949435,8.0,0.037500000000000006,0.125,0.05,5,2
1371,0.2206,0.7051776054,5.0,0.04,0.08,0.08,2,3
1372,0.1305,0.29199795175,8.0,0.4,0.0125,0.025,0,4
1373,0.177,0.5881055966,5.0,0.4,0.04,0.02,1,2
1374,0.157,0.6649640441666668,6.0,0.06666666666666667,0.016666666666666666,0.016666666666666666,1,3
1375,0.15642857142857142,0.360338337,7.0,0.18571428571428572,0.05714285714285715,0.028571428571428574,1,2
1376,0.2458888888888889,0.6768342752222223,9.0,0.05555555555555555,0.15555555555555556,0.022222222222222223,1,5
1377,0.14089473684210527,0.6331243716842107,19.0,0.09999999999999999,0.042105263157894736,0.010526315789473684,1,2
1378,0.145875,0.49680578687500004,8.0,0.0375,0.025,0.025,1,3
1379,0.18057142857142858,0.9442426817142857,7.0,0.05714285714285715,0.0,0.0,1,1
1382,0.0,0.37113397566666667,3.0,0.20000000000000004,0.0,0.0,1,1
1383,0.1801666666666667,0.5955416416666667,6.0,0.0,0.0,0.0,1,1
1384,0.0,0.2332990994,4.0,0.21999999999999997,0.0,0.0,1,2
1386,0.053200000000000004,0.35762104920000004,5.0,0.04,0.0,0.0,3,1
1387,0.0,0.034710001,1.0,0.0,0.0,0.0,8,5
1389,0.087,0.4663505575,2.0,0.05,0.0,0.0,8,1
1391,0.16820000000000002,0.764596206,5.0,0.08,0.06,0.06000000000000001,1,1
1394,0.252,0.7909059034000001,5.0,0.04,0.06,0.04,1,1
1404,0.16,0.3540759327142857,7.0,0.014285714285714287,0.05714285714285715,0.042857142857142864,1,1
1405,0.0,0.12802901149999998,2.0,0.0,0.0,0.0,8,1
1406,0.02175,0.34667451575,4.0,0.35,0.0,0.275,1,1
1416,0.0,0.998477638,1.0,0.0,0.0,0.0,5,1
1438,0.0,0.6728095213333333,3.0,0.0,0.0,0.0,1,1
1439,0.05875,0.20383432524999998,4.0,0.05,0.0,0.0,4,1
1455,0.0,0.39257894449999997,2.0,0.0,0.0,0.0,1,1
1462,0.0,0.033514392,1.0,0.1,0.0,0.0,2,1
1465,0.0,0.49907334549999993,4.0,0.05,0.0,0.0,2,5
1468,0.093,0.518589462,4.0,0.025,0.0,0.0,2,5
1471,0.0,0.232681416,3.0,0.16666666666666666,0.0,0.0,3,5
1472,0.069,0.6088369251666667,6.0,0.05000000000000001,0.0,0.049999999999999996,2,5
1476,0.0,0.23889676499999996,5.0,0.04,0.0,0.04,2,5
1477,0.043666666666666666,0.48386393966666663,3.0,0.3666666666666667,0.0,0.0,1,1
1478,0.0,0.1123905336,5.0,0.0,0.0,0.0,1,5
1479,0.0332,0.38217276299999997,5.0,0.08,0.0,0.0,2,3
1483,0.0335,0.34402390425,4.0,0.05,0.0,0.0,1,5
1489,0.03975,0.39302746974999997,4.0,0.0,0.0,0.0,2,5
1495,0.1508,0.6349480919999999,5.0,0.04,0.0,0.02,2,1
1496,0.40399999999999997,0.9150183498333334,6.0,0.0,0.4166666666666667,0.3333333333333333,1,1
1497,0.09614285714285715,0.7484144635714286,7.0,0.12857142857142856,0.14285714285714285,0.07142857142857142,4,1
1499,0.18766666666666668,0.5036958388333334,6.0,0.11666666666666665,0.21666666666666667,0.16666666666666666,7,1
1500,0.19211111111111112,0.7696367922222223,9.0,0.022222222222222223,0.03333333333333333,0.03333333333333334,1,1
1512,0.117,0.6281769177500001,8.0,0.05,0.0125,0.0125,2,4
1513,0.1408888888888889,0.6274900672222222,9.0,0.06666666666666667,0.044444444444444446,0.022222222222222223,1,4
1514,0.08116666666666666,0.4657697493333333,12.0,0.10833333333333335,0.049999999999999996,0.016666666666666666,2,3
1515,0.0,0.6867590396666666,3.0,0.03333333333333333,0.0,0.0,9,1
1516,0.057666666666666665,0.5397441413333334,6.0,0.05000000000000001,0.0,0.0,3,1
1517,0.3386,0.8054310412,5.0,0.02,0.1,0.02,2,1
1518,0.0973,0.6489444525000001,9.0,0.09,0.05,0.02,1,4
1519,0.1395714285714286,0.8615087164285714,7.0,0.14285714285714285,0.0,0.0,1,2
1520,0.14991666666666667,0.5786644604999999,12.0,0.09999999999999999,0.09166666666666667,0.025000000000000005,1,4
1521,0.08084615384615385,0.6103746813846155,13.0,0.06923076923076922,0.038461538461538464,0.038461538461538464,2,2
1522,0.11516666666666668,0.9153501093333333,6.0,0.016666666666666666,0.016666666666666666,0.03333333333333333,1,1
1527,0.08083333333333333,0.5955526156666667,6.0,0.0,0.0,0.0,2,5
1531,0.059222222222222225,0.26272117422222224,8.0,0.17777777777777778,0.03333333333333333,0.05555555555555555,1,1
1534,0.0,0.434506451,4.0,0.0,0.0,0.0,1,1
1536,0.0,0.111267716,1.0,0.0,0.0,0.0,5,1
1538,0.18008333333333335,0.7762770605833333,12.0,0.025000000000000005,0.05833333333333333,0.016666666666666666,1,5
1540,0.25179999999999997,0.6045148668,5.0,0.04,0.2,0.2,1,2
1541,0.1472,0.7212079288,5.0,0.04,0.04,0.1,1,5
1543,0.053714285714285714,0.5184526922857142,7.0,0.014285714285714287,0.0,0.0,1,1
1545,0.0,0.424631804,0.0,0.0,0.0,0.0,1,1
1547,0.10033333333333334,0.430108798,6.0,0.05000000000000001,0.08333333333333333,0.016666666666666666,1,5
1548,0.0,0.18279555749999998,6.0,0.05000000000000001,0.0,0.0,4,1
1550,0.372,0.830250263,1.0,0.1,0.1,0.1,1,3
1552,0.10216666666666667,0.4958261999166667,12.0,0.21666666666666667,0.024999999999999998,0.03333333333333333,0,1
1553,0.06866666666666667,0.374269123,3.0,0.06666666666666667,0.0,0.0,2,5
1554,0.17,0.601612747,1.0,0.2,0.0,0.0,2,5
1568,0.095,0.6555150615714286,7.0,0.1285714285714286,0.0,0.0,1,5
1571,0.11885714285714287,0.5831796504285714,6.0,0.028571428571428574,0.08571428571428572,0.028571428571428574,1,5
1572,0.02869230769230769,0.509161003153846,12.0,0.04615384615384616,0.0,0.0,1,3
1574,0.083125,0.7528791170000001,14.0,0.09375000000000001,0.0125,0.0,1,5
1575,0.06285714285714286,0.39151227742857136,7.0,0.028571428571428574,0.0,0.0,5,2
1576,0.12463636363636364,0.7203951879090909,10.0,0.02727272727272728,0.0,0.0,1,3
1577,0.10122222222222223,0.8737622798888888,8.0,0.06666666666666668,0.0,0.0,1,1
1578,0.0,0.707512617,1.0,0.0,0.0,0.0,2,1
1579,0.072,0.21465118839999997,5.0,0.16,0.0,0.0,1,3
1580,0.12483333333333334,0.41530059449999995,6.0,0.03333333333333333,0.0,0.03333333333333333,2,2
1581,0.09533333333333333,0.952437361,3.0,0.03333333333333333,0.0,0.0,8,2
1582,0.08390909090909092,0.44841751790909085,11.0,0.02727272727272728,0.0,0.0,1,3
1583,0.0332,0.5385704916,5.0,0.3,0.0,0.0,1,1
1585,0.101,0.47767938525,4.0,0.05,0.0,0.075,1,1
1586,0.08316666666666667,0.6661919331666667,6.0,0.05000000000000001,0.0,0.0,1,2
1587,0.23022222222222222,0.6682920275555555,9.0,0.03333333333333334,0.16666666666666666,0.05555555555555555,1,2
1588,0.12716666666666668,0.6934417396666666,6.0,0.03333333333333333,0.016666666666666666,0.016666666666666666,1,3
1589,0.062,0.6680234358,10.0,0.02,0.0,0.0,1,3
1590,0.0,0.2425707915,2.0,0.1,0.0,0.0,1,1
1591,0.0,0.2535669655,2.0,0.05,0.0,0.0,1,1
1592,0.192,0.6839734912500001,4.0,0.0,0.05,0.05,2,3
1593,0.276,0.77916534625,4.0,0.0,0.0,0.05,1,1
1598,0.168,0.983275533,2.0,0.1,0.0,0.0,2,5
1599,0.1995,0.627415687,2.0,0.0,0.0,0.0,1,5
1600,0.363625,0.6008350895,8.0,0.025,0.2625,0.075,5,2
1601,0.156375,0.6114757802499999,15.0,0.05625,0.03125,0.018750000000000003,1,5
1602,0.183,0.114005469,1.0,0.0,0.0,0.0,2,5
1605,0.061,0.21646271616666665,6.0,0.21666666666666667,0.0,0.0,1,1
1607,0.05814285714285714,0.658865698857143,12.0,0.07142857142857142,0.0,0.0,1,4
1608,0.10366666666666668,0.6443251700833333,9.0,0.08333333333333333,0.025000000000000005,0.0,1,4
1610,0.22183333333333333,0.7223335838333335,6.0,0.09999999999999999,0.16666666666666666,0.13333333333333333,4,3
1612,0.1346,0.5011226263333334,12.0,0.05999999999999999,0.04666666666666666,0.04666666666666666,1,5
1615,0.17969230769230768,0.532834837,13.0,0.038461538461538464,0.08461538461538462,0.015384615384615385,2,5
1617,0.09033333333333333,0.3474157258333333,5.0,0.03333333333333333,0.016666666666666666,0.016666666666666666,1,3
1618,0.21375000000000002,0.6542857755,4.0,0.125,0.075,0.075,2,4
1619,0.14475,0.55990963325,8.0,0.037500000000000006,0.0625,0.0125,2,3
1620,0.0,0.152065739,1.0,0.0,0.0,0.0,3,1
1622,0.20200000000000004,0.5791015783333332,12.0,0.06666666666666667,0.08333333333333333,0.05833333333333333,1,4
1623,0.25633333333333336,0.5925226906666667,3.0,0.10000000000000002,0.06666666666666667,0.03333333333333333,2,3
1624,0.0,0.5322253703333333,3.0,0.03333333333333333,0.0,0.0,4,2
1625,0.0,0.072978243,1.0,0.0,0.0,0.0,10,1
1626,0.06466666666666666,0.420864578,7.0,0.06666666666666667,0.0,0.0,1,2
1627,0.10842857142857143,0.5900997362857142,19.0,0.11904761904761907,0.0,0.0,1,4
1628,0.10612500000000001,0.7520566362500002,16.0,0.0375,0.075,0.00625,1,2
1629,0.0825625,0.5744034238125,16.0,0.03125,0.06875,0.07500000000000001,1,1
1632,0.0,0.517902851,1.0,0.2,0.0,0.0,2,1
1635,0.0,0.999103069,1.0,0.0,0.0,0.0,5,1
1636,0.0,0.072249807,1.0,0.0,0.0,0.0,2,1
1638,0.08042857142857142,0.6730527011428571,7.0,0.05714285714285715,0.014285714285714287,0.014285714285714287,1,5
1639,0.11385714285714285,0.5780447687142857,7.0,0.1285714285714286,0.0,0.0,1,4
1640,0.24345000000000003,0.80524808685,18.0,0.10499999999999998,0.13999999999999999,0.045,1,5
1641,0.35380000000000006,0.5778870084000001,5.0,0.18,0.18,0.08,1,3
1644,0.124,0.3138673895,6.0,0.13333333333333333,0.0,0.0,1,1
1645,0.1595,0.586900988,6.0,0.05000000000000001,0.0,0.0,2,4
1647,0.11718750000000001,0.5754156750624999,16.0,0.075,0.00625,0.0,2,4
1649,0.07886666666666667,0.5236516802666666,15.0,0.04,0.02,0.0,1,4
1650,0.22133333333333335,0.7400243543333334,12.0,0.14166666666666666,0.06666666666666667,0.008333333333333333,1,4
1651,0.23890909090909096,0.6950801932727273,10.0,0.05454545454545456,0.07272727272727274,0.045454545454545456,1,4
1652,0.3015,0.8298442365,4.0,0.175,0.125,0.05,1,2
1653,0.16066666666666665,0.7631462675000001,6.0,0.09999999999999999,0.03333333333333333,0.05000000000000001,1,3
1654,0.2806,0.8826800584000001,5.0,0.27999999999999997,0.14,0.08,1,2
1655,0.15,0.7788119805714285,7.0,0.08571428571428572,0.0,0.014285714285714287,1,3
1656,0.10375000000000001,0.700959772,4.0,0.05,0.0,0.0,1,1
1657,0.1367142857142857,0.9131510259999999,5.0,0.18571428571428572,0.07142857142857142,0.0,1,2
1658,0.10581818181818183,0.30213782527272737,11.0,0.2090909090909091,0.02727272727272728,0.0,1,3
1659,0.186125,0.944028414875,8.0,0.0125,0.0625,0.0125,1,4
1661,0.2286,0.5796440378,5.0,0.02,0.2,0.02,7,2
1662,0.02383333333333333,0.43321195333333323,6.0,0.03333333333333333,0.0,0.0,2,2
1663,0.09825,0.46154544375000006,3.0,0.0,0.0,0.0,1,3
1664,0.10990909090909091,0.6383556255454544,10.0,0.10909090909090909,0.0,0.0,1,4
1665,0.08457142857142856,0.4271931012142857,14.0,0.04285714285714286,0.02142857142857143,0.0,1,4
1667,0.146125,0.704088242625,8.0,0.037500000000000006,0.0,0.0,2,4
1668,0.20209090909090907,0.725579176,11.0,0.06363636363636363,0.045454545454545456,0.02727272727272728,1,5
1669,0.18657142857142855,0.8107469652142856,13.0,0.0642857142857143,0.049999999999999996,0.0,1,4
1670,0.2475,0.9530167279999999,2.0,0.05,0.1,0.15000000000000002,4,5
1671,0.11866666666666667,0.49922620588888894,9.0,0.06666666666666667,0.0,0.0,2,3
1672,0.178,0.6120560993999999,9.0,0.08,0.05,0.04,1,4
1673,0.18777777777777777,0.8308449155555555,7.0,0.06666666666666667,0.0,0.0,1,3
1674,0.20060000000000003,0.5850573866,5.0,0.34,0.16,0.06000000000000001,1,1
1676,0.1719090909090909,0.40652540800000003,11.0,0.07272727272727272,0.045454545454545456,0.0,2,3
1677,0.312,0.8525640130000001,5.0,0.12000000000000002,0.3,0.26,1,3
1678,0.16807692307692304,0.7374311574615385,13.0,0.09230769230769233,0.05384615384615384,0.05384615384615384,1,4
1679,0.06116666666666667,0.311100354,6.0,0.05000000000000001,0.049999999999999996,0.05000000000000001,2,3
1680,0.1345,0.4874116985625,12.0,0.09999999999999999,0.025,0.0,1,4
1682,0.2489090909090909,0.8905013543636364,11.0,0.07272727272727272,0.06363636363636363,0.03636363636363637,1,3
1683,0.048666666666666664,0.47863111016666665,5.0,0.18333333333333335,0.0,0.016666666666666666,1,2
1684,0.16685714285714284,0.8062040975714285,13.0,0.1642857142857143,0.07142857142857142,0.03571428571428571,1,3
1687,0.0974,0.5668664008000001,5.0,0.04,0.0,0.0,2,2
1688,0.0,0.26836904325,4.0,0.075,0.0,0.0,1,1
1689,0.126875,0.534777876625,7.0,0.1125,0.0,0.0,5,2
1690,0.06238888888888889,0.43240223366666675,17.0,0.08888888888888889,0.005555555555555556,0.0,1,2
1691,0.3400769230769231,0.7071507019230769,13.0,0.03076923076923077,0.23076923076923078,0.0846153846153846,5,3
1692,0.1835,0.5606347643999998,10.0,0.07999999999999999,0.08,0.04,2,3
1693,0.0,0.332168482,2.0,0.07500000000000001,0.0,0.0,1,1
1699,0.09216666666666667,0.60871246925,11.0,0.041666666666666664,0.008333333333333333,0.0,1,4
1700,0.11990476190476192,0.3446635906666665,20.0,0.23809523809523808,0.01904761904761905,0.03333333333333333,1,3
1701,0.10571428571428572,0.5200270934285715,13.0,0.021428571428571432,0.03571428571428571,0.0,1,3
1703,0.0,0.68754518,1.0,0.0,0.0,0.0,5,2
1704,0.03181818181818182,0.6021813211818181,11.0,0.03636363636363637,0.0,0.0,2,4
1705,0.13391666666666666,0.49915662966666674,22.0,0.05416666666666666,0.020833333333333332,0.004166666666666667,2,4
1707,0.10614285714285712,0.3922800145714285,21.0,0.03333333333333333,0.0,0.0,1,5
1708,0.16157142857142856,0.5647813483571428,14.0,0.014285714285714287,0.042857142857142864,0.021428571428571432,1,4
1709,0.1903076923076923,0.8372399176153846,13.0,0.038461538461538464,0.023076923076923075,0.015384615384615385,1,5
1711,0.15736,0.6591771380399999,24.0,0.09600000000000002,0.076,0.016,1,1
1712,0.1073235294117647,0.4585966848235294,34.0,0.0411764705882353,0.029411764705882353,0.008823529411764707,6,3
1715,0.253,0.7717735375714285,13.0,0.07142857142857144,0.1357142857142857,0.042857142857142864,2,3
1717,0.15722222222222224,0.6861164676666666,6.0,0.044444444444444446,0.05555555555555555,0.03333333333333334,1,4
1718,0.18678571428571428,0.871674696142857,14.0,0.1357142857142857,0.09999999999999999,0.05714285714285714,1,4
1719,0.11484615384615385,0.3358039499230769,13.0,0.06923076923076923,0.0,0.0,2,5
1720,0.2518,0.8693163002666666,15.0,0.10666666666666667,0.10666666666666667,0.03333333333333333,1,4
1721,0.13514285714285715,0.5913887287142857,13.0,0.0642857142857143,0.014285714285714287,0.0,2,5
1724,0.25053846153846154,0.789522069,13.0,0.03076923076923077,0.05384615384615384,0.02307692307692308,5,4
1726,0.13999999999999999,0.7785578270714287,12.0,0.0785714285714286,0.0071428571428571435,0.021428571428571432,1,4
1728,0.1446,0.7783872722,4.0,0.0,0.0,0.0,1,3
1729,0.10654545454545454,0.8485575948181818,11.0,0.09999999999999999,0.009090909090909092,0.009090909090909092,1,4
1733,0.123375,0.8001921105,8.0,0.0625,0.0,0.0,1,5
1734,0.20527272727272727,0.4946577589090909,11.0,0.11818181818181818,0.10909090909090909,0.07272727272727272,1,3
1736,0.06377777777777778,0.5984948203333332,9.0,0.15555555555555556,0.0,0.0,2,4
1737,0.1322,0.6996150878999998,20.0,0.03,0.025,0.0,1,4
1738,0.1622222222222222,0.5852633085555555,9.0,0.1444444444444445,0.044444444444444446,0.044444444444444446,1,4
1739,0.0835,0.6426032622500001,12.0,0.025000000000000005,0.0,0.0,2,5
1740,0.2039090909090909,0.6969174926363637,11.0,0.10909090909090909,0.09090909090909091,0.13636363636363638,1,3
1741,0.13644444444444445,0.49568437233333335,9.0,0.03333333333333334,0.0,0.0,2,4
1742,0.04121428571428571,0.49305236364285704,14.0,0.09285714285714286,0.0,0.0,1,4
1744,0.09911111111111112,0.5936455463333333,9.0,0.06666666666666667,0.0,0.0,2,3
1745,0.1531739130434783,0.4617402367826088,23.0,0.034782608695652174,0.06521739130434782,0.008695652173913044,1,1
1746,0.2517,0.8074622333000001,10.0,0.11000000000000001,0.11000000000000001,0.07999999999999999,1,3
1748,0.1641875,0.5806994534375,13.0,0.06874999999999999,0.0625,0.00625,1,4
1749,0.1721,0.6660047444,10.0,0.04,0.1,0.01,1,3
1750,0.09536363636363637,0.8666687214545454,10.0,0.03636363636363637,0.009090909090909092,0.018181818181818184,1,4
1751,0.0,0.41853985433333335,2.0,0.0,0.0,0.0,1,2
1752,0.14375000000000002,0.7005241031666666,12.0,0.03333333333333333,0.008333333333333333,0.0,2,4
1753,0.12128571428571429,0.44257350000000006,6.0,0.05714285714285715,0.04285714285714286,0.04285714285714286,1,3
1754,0.18411111111111111,0.6490802053333334,9.0,0.07777777777777778,0.1111111111111111,0.022222222222222223,2,4
1757,0.1686923076923077,0.8223852486923078,13.0,0.061538461538461535,0.03076923076923077,0.02307692307692308,1,3
1758,0.16172727272727275,0.6172854453636363,7.0,0.045454545454545456,0.07272727272727274,0.11818181818181818,1,3
1759,0.14600000000000002,0.7959202105454545,11.0,0.045454545454545456,0.06363636363636363,0.009090909090909092,1,3
1760,0.19835714285714287,0.6920590475714284,14.0,0.021428571428571432,0.16428571428571428,0.014285714285714287,1,2
1761,0.12388888888888887,0.6509095682222222,9.0,0.1111111111111111,0.07777777777777778,0.1111111111111111,4,1
1763,0.1682,0.7903940140000001,5.0,0.0,0.13999999999999999,0.12000000000000002,1,3
1764,0.1495,0.7651578444285715,12.0,0.07142857142857144,0.07857142857142858,0.014285714285714287,1,4
1768,0.153,0.87593774475,4.0,0.025,0.0,0.05,5,2
1770,0.0,0.4165386165,4.0,0.075,0.0,0.0,1,2
1772,0.1532,0.5235928105000001,10.0,0.06000000000000001,0.05,0.0,2,5
1774,0.078,0.1892973845,4.0,0.025,0.075,0.05,1,2
