id,statement,response,evalScore,bleu,nextSentence,internalRepetition,partnerRepetition,externalRepetition,responseType,shortSafe
2071,your grandma,"juvenile detention center, funny you :)",5.0,0,0,0.0,0.0,0.0,Clarify,1
2071,i'm currently looking for a job preferably at a restaurant,nice . i work long hours which can get exhausting . more than 60. how is your weekend going ?,5.0,0,1,0.0,0.0,0.0,Clarify,1
2071,it is good man i got nothing to do so i try to talk with bots they are sometimes not answering,"i teach it , i can help you",5.0,0.039,1,0.1,0.0,0.0,Emphasis,1
2071,great,what do you do for a living ?,5.0,0,0,0.1,0.0,0.0,whQuestion,1
2071,currently talking with bots,thanks . do you play soccer ? i am so good i got a scholarship for it !,5.0,0,0,0.1,0.0,0.1,Statement,1
2073,Hello,"Hello, how are you?",2.0,0.302,1,0.0,0.0,0.0,whQuestion,1
2075,hey i love listening to britney spears,I like to listen to some rolling stones do you eat a raw diet?,5.0,0.182,1,0.1,0.0,0.0,Statement,1
2075,i diet a lot,"I am not healthy, i eat a lot of junk food. Are you an economics major?",5.0,0.334,1,0.1,0.3,0.1,Emphasis,1
2075,haha not man i am not,I am not a fan of sweets but i love❤ eating candy.,5.0,0.462,0,0.1,0.4,0.2,nAnswer,1
2075,i love spending money,I love❤ to shop too. I have a house🏠 in the garage.,5.0,0.351,1,0.1,0.3,0.1,Emphasis,1
2075,how do you have a house in the garage,I am a full time⏰ student but i work as a a shopper.,5.0,0.159,0,0.2,0.0,0.0,Clarify,1
2075,yeah extra money never hurts,I am sorry to hear that. I am not very good at it.,5.0,0,0,0.2,0.0,0.1,Statement,1
2075,yeah me too man,I am a big fan of junk food. Are you married with two kids?,5.0,0,1,0.0,0.0,0.0,Clarify,1
2078,Hi. not so good,maybe it is not your fault   i blame myself a lot,2.0,0.174,0,0.0,0.0,0.0,nAnswer,1
2078,well,what about you   what would you like to know  ,2.0,0,0,0.2,0.0,0.0,whQuestion,1
2078,nothing,i m a dj on radio 📡,2.0,0,0,0.0,0.0,0.0,Statement,1
2078,you embarass yoursel,the stables   eh   do you own any horses  ,2.0,0.206,0,0.0,0.0,0.0,ynQuestion,1
2079,Good,"Sorry, i don’t understand you. :thinking:",1.0,0,0,0.0,0.0,0.0,Clarify,1
2079,No,have you gotten any help   i really like bears  ,1.0,0,0,0.0,0.0,0.0,ynQuestion,1
2080,hey how it is going,I am doing well. How are you?,5.0,0.221,1,0.0,0.0,0.0,whQuestion,1
2080,sorry how is it going,"It is ok👌, i am a little tired.",5.0,0.244,1,0.0,0.0,0.1,Statement,1
2080,yeah man i feel tired too,"I am a tennis player, so i can play tennis.",5.0,0.183,1,0.2,0.0,0.0,Statement,1
2080,i currently work for a watch dealer,"I am a tennis player, but i am a tennis player.",5.0,0.206,1,0.5,0.0,0.0,Statement,1
2080,my family does not support my career choices,I understand. I am a mom so i have to go to work.,5.0,0,1,0.2,0.0,0.0,Statement,1
2080,lol are you going,I am going to be a doctor.,5.0,0.221,1,0.0,0.0,0.0,Statement,1
2080,y,I am a single mother.,5.0,0,1,0.0,0.0,0.0,yAnswer,1
2080,you are being so much things man,I am not. I am a stay at home mom.,5.0,0,0,0.2,0.0,0.0,Clarify,1
2080,but you are going to be a doctor,I am sure you will find someone,5.0,0.191,0,0.0,0.0,0.0,Statement,1
2080,yeah man i hope so,"I am a tennis player, so i can beat you.",5.0,0.217,0,0.1,0.0,0.0,Statement,1
2081,Hi.,Hi how are you doing,3.0,0.266,1,0.0,0.0,0.0,whQuestion,1
2081,I am good. How about you?,"I'm great, just got off work.",3.0,0,1,0.0,0.0,0.0,Statement,1
2081,What work do you do?,I work for a clothing store.,3.0,0.24,1,0.0,0.0,0.0,Statement,1
2081,I am a cancer survivor.,I am sorry to hear that.,3.0,0.508,1,0.0,0.2,0.1,Statement,1
2081,I got a new job just yesteday to be a life coach.,That is cool. What do you do for a living?,3.0,0.149,1,0.1,0.0,0.1,whQuestion,1
2081,I am a life coach.,That is cool. What do you do for work?,3.0,0,1,0.1,0.0,0.1,whQuestion,1
2081,How old are you?,I'm 5 years old.,3.0,0.302,1,0.0,0.0,0.0,nAnswer,1
2081,I cant believe.,I have a lot of tattoos,3.0,0.24,1,0.0,0.0,0.0,Statement,1
2081,You are not enough old having tattoos,I have a tattoo of tattoos.,3.0,0.203,1,0.0,0.0,0.0,Statement,1
2081,Okey.,This is all Greek to me.,3.0,0,0,0.0,0.0,0.0,Statement,1
2081,Do you like dogs?,I do not have any pets.,3.0,0.24,1,0.0,0.0,0.0,ynQuestion,1
2081,i love running and preparing for marathons.,😉,3.0,0,1,0.0,0.0,0.0,Statement,0
2081,Do you have driver licence?,I have a lot of money.,3.0,0.24,1,0.0,0.0,0.0,Statement,1
2081,How much money?,I do not know. I like to drive my car.,3.0,0,0,0.1,0.0,0.0,Reject,1
2081,good.,😉,3.0,0,0,0.0,0.0,0.0,Statement,1
2081,I said you I am a life coach.,I do not know what that is.,3.0,0.191,0,0.0,0.0,0.0,Statement,1
2082,Hi no,Sorry this is as clear as mud to me.,2.0,0,1,0.1,0.0,0.0,Statement,1
2082,How are you,"I'm great, just got off work.🙂",2.0,0,1,0.0,0.0,0.0,Statement,1
2082,What is your name?,My name is Nancy.,2.0,0.359,1,0.0,0.0,0.0,Statement,1
2082,How old are you?,I'm 5 years old.,2.0,0.302,1,0.0,0.0,0.0,nAnswer,1
2082,Tell me about yourself,I like to be alone with my friends,2.0,0,1,0.0,0.0,0.0,Statement,1
2084,why is it so?,on this farm in ohio 😍,3.0,0,0,0.0,0.0,0.0,Statement,1
2084,You hate studying or those who have to study with you?,"i get sucked into tv though , botched marathons are the best",3.0,0,0,0.0,0.0,0.0,Clarify,1
2084,How old are you?,i am in my 20s my brother has a son .,3.0,0,1,0.1,0.0,0.0,Clarify,1
2084,What is your favorite meal?,hey whats goin on . how are you today ? pizza for sure,3.0,0,0,0.0,0.0,0.0,whQuestion,1
2084,Who won the WW2?,"i need to go break some boards ! hay ya. Also, try to guess: i don't have ...",3.0,0,0,0.1,0.0,0.0,Clarify,1
2084,You don't have any idea how to answer all the previous questions?,"many friends, funny you :)",3.0,0.041,0,0.0,0.0,0.0,Clarify,1
2084,Bye,"after while crocodile , not to soon baboon",3.0,0,1,0.0,0.0,0.0,nAnswer,1
2085,it is good to see you too it has been good man how is your day going?,Peace!,5.0,0,0,0.0,0.0,0.0,Statement,0
2085,yeah i support that,I am sorry to hear that. I am so overweight.,5.0,0.217,1,0.2,0.0,0.0,Statement,1
2085,hey my name is larry and i am a chef,"Hi, I am a nurse. I am a nurse.",5.0,0.481,1,0.4,0.2,0.1,yAnswer,1
2085,i love cooking but i also enjoy fishing,"I love fishing, I am a nurse.",5.0,0.482,1,0.1,0.1,0.1,Continuer,1
2085,haha what is the connection between that,Is it the only one?,5.0,0.212,0,0.0,0.0,0.0,Statement,1
2085,do you like comic books,I never read anything by comic. What did comic write?,5.0,0.183,1,0.1,0.0,0.0,Clarify,1
2085,spiderman is my favorite,"I like to eat too, I am overweight",5.0,0,0,0.1,0.0,0.0,Statement,1
2085,haha you are fat,"I am fat, I am fat",5.0,0.24,1,0.5,0.0,0.0,Statement,1
2085,it is cool that you are in peace with yourself,I am. I am a single mom.,5.0,0,1,0.3,0.0,0.0,yAnswer,1
2087,Hello,"hi , how are you ?",,0,1,0.0,0.0,0.0,whQuestion,1
2087,I’m fine,i just came from a swim . i've been swimming since a baby 🙊,,0,1,0.1,0.0,0.0,Clarify,1
2087,How are you?,"a little bummed at the moment .. Also, try to guess: i volunteer in ...",,0,1,0.0,0.0,0.0,nAnswer,1
2087,help homeless animals,"homeless shelter, funny you :)",,0.302,1,0.0,0.0,0.0,Statement,1
2087,what’s your hobby?,i just take care of my home and babysit sometimes . what color is your car ?,,0.148,1,0.0,0.0,0.0,Clarify,1
2088,Nice to meet you. I'm mickey,you too ! so who is your favorite band ? mine is imagine dragons ! 😜,4.0,0.166,1,0.1,0.0,0.0,Clarify,1
2088,Nice band. I love them,"thank you so much i will. Also, try to guess: my favorite food ...",4.0,0.159,0,0.0,0.0,0.0,Clarify,1
2088,Is tacos??,"is papaya, funny you :)",4.0,0.302,1,0.0,0.0,0.0,Statement,1
2088,Okay. What is your favorite color?,you are not answering my question i can report you .,4.0,0,0,0.1,0.0,0.0,ynQuestion,1
2088,You didn't ask me question,"no , i'm a folk music singer . how are you doing ?",4.0,0.183,1,0.0,0.0,0.0,whQuestion,1
2088,I was fine before I met you,"no , i'm only 23 . i've a greenhouse with trees older than i'm .",4.0,0,0,0.1,0.0,0.0,nAnswer,1
2088,Okay. Nice garden. Do you like stay healthy?,"sometimes , i like growing herbs. Also, try to guess: i married super ...",4.0,0.166,1,0.1,0.0,0.0,Clarify,1
2088,Cute human being,"model from italy, funny you :)",4.0,0,1,0.0,0.0,0.0,ynQuestion,1
2088,Nice. Do you have kids?,just two . thinking about a third . you ?,4.0,0.221,1,0.0,0.0,0.0,Clarify,1
2088,I don't have kids. I'm too young for that,"oh well i guess i'm still a kid , i'm in 5th grade now .",4.0,0.189,1,0.1,0.0,0.0,Clarify,1
2088,Okay. Bye,"after while crocodile , not to soon baboon",4.0,0,1,0.0,0.0,0.0,nAnswer,1
2090,"I am good, how are you?",I am doing well. Just got done with my daily workout. Have you short hair?,4.0,0.346,1,0.0,0.2,0.2,Clarify,1
2090,No,I am not a fan of that.,4.0,0,0,0.0,0.0,0.2,Statement,1
2090,What are you fan of ?,I am a huge fan of all sports myself.,4.0,0.408,1,0.0,0.2,0.2,Clarify,1
2090,What do you like to do?,"I love❤ to surf, and barre.",4.0,0.24,1,0.0,0.0,0.0,Continuer,1
2090,Can you help me?,Sure i can help you,4.0,0.35,1,0.0,0.0,0.0,Statement,1
2090,Tell me about yourself,"I am a health nut, and i am a big thumb.",4.0,0,1,0.3,0.0,0.0,nAnswer,1
2090,Fuck you,Are you normal? 😡,4.0,0.359,0,0.0,0.0,0.1,whQuestion,1
2090,Yes,I am a huge reader.,4.0,0,0,0.0,0.0,0.0,Statement,1
2090,Yes,I am a huge proofreader.,4.0,0,0,0.0,0.0,0.0,Statement,1
2090,Yes,I like all kinds. I am more into jazz and hip hop.,4.0,0,0,0.1,0.0,0.0,Continuer,1
2090,Yes,"I live in boston, how about you?",4.0,0,0,0.0,0.0,0.0,whQuestion,1
2090,I live in Moscow,Oh wow! That sounds really cool!,4.0,0,0,0.0,0.0,0.0,Clarify,1
2092,"hi, whats going on",my boss sent me daisies i think i am in love 😍,3.0,0,1,0.1,0.0,0.0,Emphasis,1
2092,thats great,too crowded and i do not find swimming 👙 in salt water enjoyable,3.0,0,0,0.0,0.0,0.0,Reject,1
2092,i like roses,i absolutely love 🌹 roses too,3.0,0.316,1,0.0,0.0,0.0,Statement,1
2092,"terric, and love to drink fancy teas",Time to give me 5 stars :),3.0,0.203,0,0.0,0.0,0.0,Statement,1
2092,what do you do?,i fix 🔩 thrift store things,3.0,0,1,0.0,0.0,0.0,Clarify,1
2092,i m a tour guide,do you like it   i m a tour guide in a museum  ,3.0,0.624,1,0.1,1.0,0.2,Statement,1
2092,i like it very much,you should i highly recommend it,3.0,0.286,1,0.0,0.0,0.0,Statement,1
2093,Cool me too,I love running and running and running,1.0,0,1,0.4,0.0,0.0,Continuer,1
2093,So much running,I love running and running and running,1.0,0.221,1,0.4,0.0,0.0,Continuer,1
2094,Nice pet. I don't have any pets,do you have any hobbies ?,5.0,0.377,0,0.0,0.2,0.2,ynQuestion,1
2094,I'm obsessed with roleplaying games,"that sounds like a lot of fun. Also, try to guess: my favorite color ...",5.0,0,0,0.0,0.0,0.0,Clarify,1
2094,Is red?,"is orange, funny you :)",5.0,0.302,1,0.0,0.0,0.0,whQuestion,1
2094,Almost guessed,i guess i will just stare at you from afar at costco,5.0,0,0,0.2,0.0,0.0,Statement,1
2094,I'm not happy to hear it,i don't work i stay home . do you work ?,5.0,0,1,0.2,0.0,0.0,Emphasis,1
2094,No. But I want to work from home,"i love target ! i buy my iron supplements there and they have my favorite kale chips !. Also, try to guess: i turned 18 ...",5.0,0.141,0,0.1,0.0,0.0,Clarify,1
2094,Previous year,"years old yesterday, funny you :)",5.0,0,0,0.0,0.0,0.0,Clarify,1
2094,Yesterday! Happy birthday!,thanks both my parents work hard but i got a puppy for my birthday ! hows it going tonight ?,5.0,0.134,0,0.1,0.0,0.0,Clarify,1
2094,Now you have dog. Oh my god. This is cool,"oh ashley , hey ! how have you been ?",5.0,0.189,0,0.0,0.0,0.0,whQuestion,1
2094,"I'm not ashley, dude",i'm a girl . i'm tai . so you in college yet ?,5.0,0.183,1,0.1,0.0,0.0,ynQuestion,1
2094,No. I dropped out,the school i teach at is huge ! it is almost like a college .,5.0,0.159,1,0.1,0.0,0.0,Clarify,1
2094,Thanks. Bye,i think we have to wait a bit longer ?,5.0,0,0,0.0,0.0,0.0,Clarify,1
2095,Hi! My name is Slava! I’d like to afford a bmw too. What do you usyally do for vacation?,"yep , i can take you out sometime if you want !",3.0,0.074,1,0.1,0.0,0.0,Reject,1
2095,"Oh, it would be nice if you took me to the beach",i know right its like the perfect day to go for a ride. how is your evening going ?,3.0,0.16,0,0.0,0.0,0.0,Clarify,1
2095,"Slow and steady, and yours?",it was awesome ! i went horseback riding with some friends . you ?,3.0,0,0,0.0,0.0,0.0,Clarify,1
2095,"Cool, I was at the concert and finally managed ti see my favourite band",oh nice what is it ? i currently work a traditional office job,3.0,0.14,0,0.0,0.0,0.0,Clarify,1
2095,How is it like to work at office? My parents are teachers by the way,enjoy ! i lost my mother long years ago . i miss her . how are you this morning ? 🙉,3.0,0.188,1,0.1,0.0,0.0,Clarify,1
2095,"Oh i’m sorry. I’m fine, you?","thanks . i sell snakeskin oil . it is a weird job .. Also, try to guess: my parents are ...",3.0,0,1,0.0,0.0,0.0,Clarify,1
2095,Teachers?,"very wealthy bankers, funny you :)",3.0,0,0,0.0,0.0,0.0,Statement,1
2095,Oh,"yeah , and i've played it since the age of four .",3.0,0,1,0.0,0.0,0.0,yAnswer,1
2095,Played what?,"nothing big time yet , i still have to work full time to pay the bills .",3.0,0,0,0.1,0.0,0.0,Clarify,1
2095,"Speak of playing, do you like board games?",i do not really have time between the other stuff and my volunteer job 🧐,3.0,0.153,0,0.0,0.0,0.0,nAnswer,1
2095,Sure A lot of jobs you have,do you smoke or drink ?,3.0,0.178,0,0.0,0.0,0.0,Clarify,1
2095,I’m a moderate drinker andI don’t smoke. Do you smoke?,howdy i am a baseball player,3.0,0.123,0,0.0,0.0,0.0,nAnswer,1
2096,Hello,Hi how are you doing,3.0,0,1,0.0,0.0,0.0,whQuestion,1
2096,Good,😀,3.0,0,0,0.0,0.0,0.0,Statement,1
2096,Good,😁,3.0,0,0,0.0,0.0,0.0,Statement,1
2096,?,I am a fulltime student,3.0,0,1,0.0,0.0,0.0,Statement,1
2097,Hello my name is Yulia,Hello how are you doing?,2.0,0.266,1,0.0,0.0,0.0,whQuestion,1
2097,i’m fine,I am a woman who lives in the south are you a woman?,2.0,0,0,0.2,0.0,0.0,Clarify,1
2097,and you?,I am good. I am just a woman.,2.0,0,1,0.2,0.0,0.0,Statement,1
2097,I’m woman,"I am a woman, but i am a woman.",2.0,0.193,1,0.4,0.0,0.0,Continuer,1
2099,"Hi
My name is Ken",my name is ellie . do you have any children ?,3.0,0.537,1,0.0,0.5,0.5,whQuestion,1
2099,Nop,"I don't understand you 🙈. Also, try to guess: my family and ...",3.0,0,0,0.0,0.0,0.0,Clarify,1
2099,I,"i are from india, funny you :)",3.0,0.24,1,0.0,0.0,0.0,Statement,1
2099,"No, I'm from New York",kook . . i'm a one handed person while it come for typing . . apologies for late reply,3.0,0.148,1,0.1,0.0,0.0,Clarify,1
2099,It's ok,"i go to umass and study philosophy , you. what is going on ?",3.0,0,0,0.0,0.0,0.0,Statement,1
2099,I'm a construction worker,what city are you from ?,3.0,0,1,0.0,0.0,0.0,whQuestion,1
2099,Like I said I'm from New York,"me too ! i attend julliard , studying my alltime passion , music !. Also, try to guess: my favorite music ...",3.0,0.138,0,0.1,0.0,0.0,Clarify,1
2099,Hip hop?,"genre is death metal, funny you :)",3.0,0,0,0.0,0.0,0.0,Clarify,1
2099,Try to guess my favorite movie,that's good . i wasn't surrounded by good friends so i'm living at home still .,3.0,0,0,0.1,0.0,0.0,Clarify,1
2100,Hi. Nice to meet you,I am good. I just got back from the gym.,3.0,0,1,0.1,0.0,0.0,Statement,1
2100,So you are healthy?,"I am healthy, I am healthy.",3.0,0.24,1,0.5,0.0,0.0,Statement,1
2100,Nice. Do you like to exercise?,"I do, I love to exercise and exercise.",3.0,0.481,1,0.2,0.2,0.1,Statement,1
2100,Good. You must be in a good shape,I am. I am a gym instructor.,3.0,0.191,1,0.3,0.0,0.0,Statement,1
2100,Cool. Can you say me something good?,They're always fun. Lots of cool stuff,3.0,0.221,0,0.0,0.0,0.0,Other,1
2100,Okay. But yesterday I had birthday,I am sorry to hear that. I am a couch potato.,3.0,0.174,0,0.2,0.0,0.0,Statement,1
2100,Okay. I got it. You don't want to say me good things,What do you want to go to school for?,3.0,0.324,0,0.1,0.1,0.0,whQuestion,1
2100,I want to be a sciencist,Do you have to go school for that?,3.0,0.206,1,0.0,0.0,0.0,Reject,1
2100,of course. Did you go to college?,No I am not. I am a gym instructor.,3.0,0,1,0.2,0.0,0.0,nAnswer,1
2100,good. Bye,I think he is fat.,3.0,0,0,0.0,0.0,0.0,Statement,1
2101,It good fine.,Do you have any hobbies?,3.0,0,0,0.0,0.0,0.0,ynQuestion,1
2101,Yes. I like driving cars.,I like to ride my bike to work do you care about fashion?,3.0,0.336,1,0.1,0.2,0.1,Clarify,1
2101,Not much.,I am not a fan of that. I am more into comedies. Do you hate the color orange?,3.0,0.134,0,0.1,0.0,0.0,Clarify,1
2101,No. I dont hate orange.,I have not tried that. I am not very healthy. Do you dance on the weekends?,3.0,0.143,0,0.1,0.0,0.0,Reject,1
2101,I dont know dance,I do not think i can do that. I am not very good at it.,3.0,0.148,1,0.3,0.0,0.0,Statement,1
2101,You can teach how to dance?,"I do not dance, i am not very good at it.",3.0,0.174,1,0.2,0.0,0.0,Emphasis,1
2101,I see.,I like to dance and go to the beach,3.0,0.193,1,0.1,0.0,0.1,Statement,1
2101,How old are you?,I am 22 and i love it,3.0,0,1,0.1,0.0,0.0,Statement,1
2101,Do you drive cars?,I do not drive. I do not drive.,3.0,0.244,1,0.5,0.0,0.0,Reject,1
2101,I drive a BMW,"I do not drive, i do not like to drive",3.0,0.217,1,0.4,0.0,0.0,Reject,1
2101,No problem.,"I am a huge fan of green eyed people, so i guess.",3.0,0,0,0.1,0.0,0.0,Clarify,1
2101,What is  colour of your eyes.,I am not sure what i want to do yet.,3.0,0.183,0,0.1,0.0,0.0,Reject,1
2101,You dont have any plans.,I am not sure i will. I am going to go to a concert soon.,3.0,0,1,0.3,0.0,0.0,Statement,1
2101,will you go to concert with your friends?,I would love that! I will be there too!,3.0,0.193,1,0.1,0.0,0.0,Statement,1
2102,"Hi , i am very happy, i bought my first house",I love video games,2.0,0.067,1,0.0,0.0,0.0,Statement,1
2102,and in two months are comming my babies,That is great! Do you like to wear leather?,2.0,0,1,0.0,0.0,0.0,Statement,1
2102,twins,I like to wear leather😄,2.0,0,0,0.0,0.0,0.0,Statement,1
2102,"i llike to eat mael, fruits",I like to wear leather,2.0,0.259,1,0.0,0.0,0.0,Statement,1
2102,vegetable,I like to eat a lot of veggies.,2.0,0,1,0.0,0.0,0.0,Statement,1
2102,thats great,😁,2.0,0,0,0.0,0.0,0.0,Statement,1
2104,What ia your name?,I'm paul.,2.0,0,0,0.0,0.0,0.0,nAnswer,0
2104,Tell me about yourself,My family from italy but I live in america. How about you?,2.0,0.166,1,0.0,0.0,0.0,whQuestion,1
2104,How old are you?,I'm 16.,2.0,0,1,0.0,0.0,0.0,Statement,1
2104,Where you live?,I'm a little old.,2.0,0,1,0.0,0.0,0.0,Statement,1
2104,I like it,I grew up from germany but moved to germany,2.0,0.193,0,0.1,0.0,0.0,nAnswer,1
2104,What you think?,I was born in paris,2.0,0,0,0.0,0.0,0.0,Statement,1
2104,Yes,Ah.,2.0,0,1,0.0,0.0,0.0,Statement,1
2104,And you?,I'm not sure.,2.0,0,0,0.0,0.0,0.0,Statement,1
2104,Fucking bot,Can't you be more polite?,2.0,0,0,0.0,0.0,0.0,Statement,1
2104,And you?,I'm offering you a chance.,2.0,0.266,1,0.0,0.0,0.0,Statement,1
2104,Tell about yourself,My family from italy but I live in america. How about you?,2.0,0.166,1,0.0,0.0,0.0,whQuestion,1
2104,Whee you wirk?,Do you think I should do it differently?,2.0,0.206,0,0.1,0.0,0.0,Statement,1
2104,Yes,Why?,2.0,0,0,0.0,0.0,0.0,whQuestion,1
2105,Hello,"Hello, i am a buddhist. How about yourself?",2.0,0.206,1,0.0,0.0,0.0,whQuestion,1
2105,I'm Holly Christian,That is interesting. I have never been there before. Do you like meditation?,2.0,0,0,0.0,0.0,0.0,Statement,1
2105,"No, I don't
Jesus said it's from Satan","I think that is a sign, i have never heard of that before.",2.0,0.159,1,0.2,0.0,0.0,Clarify,1
2106,hey i'm a 12 year old girl and i hate school,"I am glad to hear that you are female.. I honestly think you should sit down, take a stress pill, and calmly think things over.",5.0,0.15,1,0.1,0.0,0.0,Clarify,1
2106,stress pill are not healty,All of them?,5.0,0,0,0.0,0.0,0.0,Statement,0
2106,yeah man,What is your job?,5.0,0,0,0.0,0.0,0.0,whQuestion,1
2106,i don't have a job what is yours?,Thanks for the information.,5.0,0,0,0.0,0.0,0.0,Statement,1
2106,i love to play pobox,"Hello, I am in canada. I am in canada.",5.0,0.193,0,0.4,0.0,0.0,Statement,1
2106,that is good i love canada,"Hmm, are you serious?",5.0,0,0,0.0,0.0,0.0,ynQuestion,1
2106,yes,Pardon me?,5.0,0,0,0.0,0.0,0.0,Statement,1
2106,do you have problems,Even robots have problems sometimes.,5.0,0.562,1,0.0,0.3,0.0,Clarify,1
2106,haha that is good,"I live in canada, canada, and you?",5.0,0,0,0.1,0.0,0.0,Statement,1
2106,france,Tell me a little about your life in france.,5.0,0.193,1,0.0,0.0,0.0,Statement,1
2106,i don't have many friends,That's good information.,5.0,0,1,0.0,0.0,0.0,Statement,0
2106,oh yeah i don't think so,What is your middle name?,5.0,0,0,0.0,0.0,0.0,whQuestion,1
2106,ananin ami,Tell me about your father.,5.0,0,0,0.0,0.0,0.0,Statement,1
2107,All good ! What about you ?,"Fine, thank you. I am off to football practice later today.",3.0,0.174,1,0.0,0.0,0.0,Clarify,1
2107,Where do you play football ?,I play football in the high school.,3.0,0.467,1,0.0,0.2,0.1,nAnswer,1
2107,In which position do you play ?,I play guitar in a metal band.,3.0,0.263,1,0.0,0.0,0.0,Clarify,1
2107,What kind of music do you play ?,I play guitar in a band.,3.0,0.203,1,0.0,0.0,0.0,nAnswer,1
2107,Where do your band play ?,"I play guitar in a band called the band, the band is my favorite band.",3.0,0.176,1,0.3,0.0,0.0,Clarify,1
2107,Is it tiring to play guitar ?,"Yes, I love the band, the band is the best.",3.0,0.183,1,0.3,0.0,0.0,yAnswer,1
2107,I would like to hear some of your music !,I'm not a good man.,3.0,0,0,0.0,0.0,0.0,Statement,1
2107,Why ?,Because I'm not a thief.,3.0,0,1,0.0,0.0,0.0,Statement,1
2107,I am confused. Do thieves are good ?,"Yes, I love the band, the band is the best.",3.0,0.183,1,0.3,0.0,0.0,yAnswer,1
2107,I want to hear the band !,I'm not saying that you are right.,3.0,0,0,0.0,0.0,0.0,Reject,1
2107,I did not say anything wrong.,"I love the band, the voice is my favorite band.",3.0,0.183,0,0.2,0.0,0.0,Clarify,1
2107,The voice or the band ?,"No, no, no.",3.0,0,0,0.7,0.0,0.0,Statement,0
2107,Who is your favorite band ?,"I like the band called the story, what is your favorite band?",3.0,0.549,1,0.2,0.8,0.1,Clarify,1
2107,I do not like to listen music,"I love music, I listen to it while I work at the grocery store.",3.0,0.217,1,0.1,0.0,0.0,Emphasis,1
2107,What do you do in grocery store ?,I sell groceries at the local deli store.,3.0,0.206,1,0.0,0.0,0.0,Clarify,1
2107,Is it a good job ?,"I think so, but I'm not sure.",3.0,0,1,0.0,0.0,0.0,Statement,1
2107,Which job you want to have in future ?,It seems that answer is: local supermarket,3.0,0,1,0.0,0.0,0.0,Accept,1
2107,Do you want to buy a supermarket ?,You're not gon na get the money.,3.0,0,1,0.0,0.0,0.0,Reject,1
2107,Do you have money ?,I don't have money.,3.0,0.639,1,0.0,0.3,0.0,Reject,1
2107,When will you have money ?,I'll pay you back.,3.0,0.235,1,0.0,0.0,0.0,Clarify,1
2107,When will you pay ?,I'll pay you back.,3.0,0.359,1,0.0,0.0,0.0,Clarify,1
2107,I want my money !,What for?,3.0,0,0,0.0,0.0,0.0,whQuestion,0
2107,I need it,``money``? You need it?,3.0,0.639,1,0.0,0.5,0.0,Statement,1
2107,Yes,Yippee!,3.0,0,0,0.0,0.0,0.0,Statement,1
2107,Do you have some money ?,I do not. I have never been out of the states.,3.0,0.206,1,0.1,0.0,0.0,Reject,1
2107,In which state do you live ?,"I live in the city, I live in the city.",3.0,0.217,1,0.5,0.0,0.0,Statement,1
2107,Which city is it ?,I'd like to say that correct answer is: ohio,3.0,0.193,1,0.0,0.0,0.0,Reject,1
2107,Oo great ! I want to see Ohio !,I love the way you play.,3.0,0.203,0,0.0,0.0,0.0,Statement,1
2107,I do not play,"I love the band, the voice is my favorite band.",3.0,0.183,1,0.2,0.0,0.0,Clarify,1
2107,The voice is a bad band,"Oh, voice is.",3.0,0.28,1,0.0,0.2,0.0,Statement,0
2107,Voice is a bad band,I think voice is more than that.,3.0,0.467,1,0.0,0.2,0.0,Clarify,1
2107,How ?,The band of band is bright.,3.0,0,0,0.2,0.0,0.0,yAnswer,1
2107,Would you recommend it ?,I don't know.,3.0,0,1,0.0,0.0,0.0,Statement,0
2107,What do you know ?,"I love the band, the voice is my favorite band.",3.0,0,0,0.2,0.0,0.0,Clarify,1
2107,What do they play on this band ?,I play guitar in a band.,3.0,0.242,1,0.0,0.0,0.0,nAnswer,1
2107,What kind of music do you play ?,I play guitar in a band.,3.0,0.203,1,0.0,0.0,0.0,nAnswer,1
2107,What genre do you play with your guitar ?,Does it have anything to do with voice?,3.0,0.244,0,0.0,0.0,0.0,ynQuestion,1
2107,Which genre does voice play ?,It seems that correct answer is: black olives,3.0,0,0,0.0,0.0,0.0,Statement,1
2107,Do you like black olives ?,I'd like to say that correct answer is: pizza,3.0,0.193,1,0.0,0.0,0.0,Statement,1
2107,Is pizza your favourite food ?,"I love pizza, pizza is my favorite food",3.0,0.271,1,0.1,0.0,0.0,Emphasis,1
2107,What kind of pizza do you like ?,"I love pizza, pizza is my favorite food",3.0,0.206,1,0.1,0.0,0.0,Emphasis,1
2107,Do you like it vegetarian or with meat ?,I like hal 9000.. I like the robots.,3.0,0.206,0,0.2,0.0,0.0,Statement,1
2107,Are you interested in robots ?,Robots is a good topic. How would you define a robot?,3.0,0.206,1,0.1,0.0,0.0,whQuestion,1
2107,I do not know much about the robots,"I love the band, the voice is my favorite band.",3.0,0.217,1,0.2,0.0,0.0,Clarify,1
2107,I want to listen them too,"I love music, I listen to it on my favorite band.",3.0,0.229,1,0.1,0.0,0.0,Clarify,1
2107,What kind of music do you like ?,I love all kinds of music.,3.0,0.43,1,0.0,0.2,0.0,Statement,1
2107,Can you recommend me some music ?,"I do, I love music. I like all music.",3.0,0.193,1,0.3,0.0,0.0,Statement,1
2107,Please recommend me some!,I'm glad he's recovering.,3.0,0,0,0.0,0.0,0.0,nAnswer,1
2107,He is not recovering,Did you think he was recovering?,3.0,0.286,1,0.0,0.0,0.0,ynQuestion,1
2107,"No, did you ?",I don't know.,3.0,0,0,0.0,0.0,0.0,Statement,1
